power_limit_w,sm_clock_mhz,engine,benchmark,sf,query,min_ms,avg_power_w,max_power_w,energy_j,cpu_energy_j,avg_gpu_util,status
250,1800,maximus,h2o,1gb,q1,1,113.1,116.0,0.1,0.1,95.9,OK
250,1800,maximus,h2o,1gb,q2,3,111.6,112.8,0.3,0.3,96.0,OK
250,1800,maximus,h2o,1gb,q3,4,112.8,114.6,0.5,0.4,97.0,OK
250,1800,maximus,h2o,1gb,q4,2,106.0,114.8,0.2,0.2,91.6,OK
250,1800,maximus,h2o,1gb,q5,3,115.7,117.5,0.3,0.3,98.0,OK
250,1800,maximus,h2o,1gb,q6,191,104.2,105.5,19.9,20.5,100.0,OK
250,1800,maximus,h2o,1gb,q7,2,128.7,130.5,0.3,0.2,95.9,OK
250,1800,maximus,h2o,1gb,q9,4,112.2,114.2,0.4,0.4,94.9,OK
250,1800,maximus,h2o,1gb,q10,8,113.8,116.3,0.9,0.9,97.0,OK
250,1800,maximus,h2o,2gb,q1,3,116.0,117.5,0.3,0.3,98.0,OK
250,1800,maximus,h2o,2gb,q2,5,104.4,115.0,0.5,0.5,90.1,OK
250,1800,maximus,h2o,2gb,q3,7,115.1,116.5,0.8,0.8,98.3,OK
250,1800,maximus,h2o,2gb,q4,4,114.3,116.3,0.5,0.4,98.3,OK
250,1800,maximus,h2o,2gb,q5,6,103.4,114.9,0.6,0.7,87.6,OK
250,1800,maximus,h2o,2gb,q6,391,106.1,108.0,41.5,42.3,100.0,OK
250,1800,maximus,h2o,2gb,q7,5,132.6,134.1,0.7,0.5,98.0,OK
250,1800,maximus,h2o,2gb,q9,8,115.8,117.3,0.9,0.9,97.0,OK
250,1800,maximus,h2o,2gb,q10,15,118.8,119.8,1.8,1.6,98.2,OK
250,1800,maximus,tpch,1,q1,5,116.4,117.4,0.6,0.5,93.7,OK
250,1800,maximus,tpch,1,q2,3,49.9,57.7,0.1,0.3,55.2,OK
250,1800,maximus,tpch,1,q3,3,97.8,98.8,0.3,0.3,92.0,OK
250,1800,maximus,tpch,1,q4,2,107.1,114.6,0.2,0.2,88.5,OK
250,1800,maximus,tpch,1,q5,3,106.0,107.9,0.3,0.3,88.8,OK
250,1800,maximus,tpch,1,q6,1,115.0,116.8,0.1,0.1,91.3,OK
250,1800,maximus,tpch,1,q7,3,98.0,99.8,0.3,0.3,83.6,OK
250,1800,maximus,tpch,1,q8,2,100.8,102.3,0.2,-10.3,85.2,OK
250,1800,maximus,tpch,1,q9,5,105.8,107.2,0.5,0.5,91.3,OK
250,1800,maximus,tpch,1,q10,2,101.3,103.2,0.2,0.2,85.5,OK
250,1800,maximus,tpch,1,q11,3,84.8,94.0,0.3,0.3,69.9,OK
250,1800,maximus,tpch,1,q12,2,104.9,106.1,0.2,0.2,85.7,OK
250,1800,maximus,tpch,1,q13,20,113.5,115.8,2.3,2.1,96.9,OK
250,1800,maximus,tpch,1,q14,2,96.5,102.3,0.2,0.2,79.2,OK
250,1800,maximus,tpch,1,q15,1,102.5,104.1,0.1,0.1,81.8,OK
250,1800,maximus,tpch,1,q16,28,54.8,55.3,1.5,3.0,95.8,OK
250,1800,maximus,tpch,1,q17,3,86.6,92.2,0.3,0.3,73.9,OK
250,1800,maximus,tpch,1,q18,4,109.6,110.7,0.4,0.4,91.0,OK
250,1800,maximus,tpch,1,q19,24,115.5,117.2,2.8,2.6,92.9,OK
250,1800,maximus,tpch,1,q20,4,92.5,93.8,0.4,0.4,82.6,OK
250,1800,maximus,tpch,1,q21,79,114.1,115.8,9.0,8.6,96.9,OK
250,1800,maximus,tpch,1,q22,2,60.2,72.0,0.1,0.2,45.7,OK
250,1800,maximus,tpch,2,q1,10,120.7,125.6,1.2,1.1,96.5,OK
250,1800,maximus,tpch,2,q2,4,62.9,66.4,0.3,0.4,70.0,OK
250,1800,maximus,tpch,2,q3,5,108.5,109.8,0.5,0.5,95.7,OK
250,1800,maximus,tpch,2,q4,3,116.4,117.7,0.3,0.3,96.0,OK
250,1800,maximus,tpch,2,q5,6,113.6,115.4,0.7,0.6,93.9,OK
250,1800,maximus,tpch,2,q6,1,115.2,121.0,0.1,0.1,92.3,OK
250,1800,maximus,tpch,2,q7,4,108.0,109.8,0.4,0.4,90.3,OK
250,1800,maximus,tpch,2,q8,4,110.1,111.8,0.4,0.4,91.2,OK
250,1800,maximus,tpch,2,q9,9,113.6,114.7,1.0,1.0,95.0,OK
250,1800,maximus,tpch,2,q10,3,110.5,111.9,0.3,0.3,91.4,OK
250,1800,maximus,tpch,2,q11,5,108.9,109.7,0.5,0.5,83.5,OK
250,1800,maximus,tpch,2,q12,3,113.3,114.7,0.3,0.3,91.9,OK
250,1800,maximus,tpch,2,q13,39,119.1,120.8,4.6,4.2,98.1,OK
250,1800,maximus,tpch,2,q14,2,107.7,112.2,0.2,0.2,88.3,OK
250,1800,maximus,tpch,2,q15,2,111.2,113.2,0.2,0.2,89.3,OK
250,1800,maximus,tpch,2,q16,31,62.3,70.8,1.9,3.4,75.6,OK
250,1800,maximus,tpch,2,q17,5,102.7,104.3,0.5,0.5,86.7,OK
250,1800,maximus,tpch,2,q18,7,115.3,116.4,0.8,0.8,94.9,OK
250,1800,maximus,tpch,2,q19,46,121.9,123.6,5.6,5.0,96.1,OK
250,1800,maximus,tpch,2,q20,6,104.5,106.2,0.6,0.6,89.1,OK
250,1800,maximus,tpch,2,q21,155,120.2,122.6,18.6,16.8,98.0,OK
250,1800,maximus,tpch,2,q22,2,71.5,80.5,0.1,0.2,53.5,OK
250,1800,sirius,h2o,1gb,q1,3.0,37.9,44.2,0.11,0.33,3.4,OK
250,1800,sirius,h2o,1gb,q10,9.0,42.7,65.7,0.38,0.98,5.6,OK
250,1800,sirius,h2o,1gb,q2,4.0,38.5,46.8,0.15,0.44,4.3,OK
250,1800,sirius,h2o,1gb,q3,5.0,39.7,50.5,0.20,0.56,7.3,OK
250,1800,sirius,h2o,1gb,q4,3.0,37.9,45.6,0.11,0.32,7.3,OK
250,1800,sirius,h2o,1gb,q5,5.0,39.6,50.0,0.20,0.56,4.8,OK
250,1800,sirius,h2o,1gb,q6,5.0,39.5,50.8,0.20,0.55,4.3,OK
250,1800,sirius,h2o,1gb,q7,3.0,39.2,48.9,0.12,0.33,5.0,OK
250,1800,sirius,h2o,1gb,q8,10.0,40.9,56.0,0.41,1.12,7.1,OK
250,1800,sirius,h2o,1gb,q9,12.0,44.0,68.1,0.53,1.33,10.9,OK
250,1800,sirius,h2o,2gb,q1,4.0,39.0,49.4,0.16,0.44,11.2,OK
250,1800,sirius,h2o,2gb,q10,17.0,48.1,93.0,0.82,1.93,15.0,OK
250,1800,sirius,h2o,2gb,q2,7.0,41.2,55.6,0.29,0.76,10.6,OK
250,1800,sirius,h2o,2gb,q3,11.0,42.6,65.0,0.47,1.19,12.8,OK
250,1800,sirius,h2o,2gb,q4,5.0,38.8,50.0,0.19,0.56,4.0,OK
250,1800,sirius,h2o,2gb,q5,9.0,42.3,62.2,0.38,0.98,10.3,OK
250,1800,sirius,h2o,2gb,q6,10.0,43.5,64.0,0.43,1.09,8.7,OK
250,1800,sirius,h2o,2gb,q7,6.0,41.2,60.2,0.25,0.66,7.2,OK
250,1800,sirius,h2o,2gb,q8,15.0,44.3,70.9,0.66,1.65,21.2,OK
250,1800,sirius,h2o,2gb,q9,22.0,49.2,98.6,1.08,2.41,12.2,OK
250,1800,sirius,tpch,1,q01,1.0,77.1,91.0,0.08,0.11,48.5,OK
250,1800,sirius,tpch,1,q02,5.0,38.5,39.8,0.19,0.56,18.2,OK
250,1800,sirius,tpch,1,q03,2.0,47.4,50.2,0.09,0.22,31.0,OK
250,1800,sirius,tpch,1,q04,1.0,51.9,55.7,0.05,0.11,30.0,OK
250,1800,sirius,tpch,1,q05,2.0,44.1,47.9,0.09,0.22,19.5,OK
250,1800,sirius,tpch,1,q06,2.0,68.4,69.0,0.14,0.22,43.2,OK
250,1800,sirius,tpch,1,q07,4.0,43.3,45.7,0.17,0.44,19.5,OK
250,1800,sirius,tpch,1,q08,4.0,42.6,45.8,0.17,0.44,16.7,OK
250,1800,sirius,tpch,1,q09,3.0,52.2,57.9,0.16,0.33,27.5,OK
250,1800,sirius,tpch,1,q10,2.0,48.0,50.9,0.10,0.22,26.3,OK
250,1800,sirius,tpch,1,q11,1.0,39.1,40.1,0.04,0.11,12.4,OK
250,1800,sirius,tpch,1,q12,2.0,50.3,54.2,0.10,0.22,25.4,OK
250,1800,sirius,tpch,1,q13,6.0,37.3,41.8,0.22,0.67,2.3,OK
250,1800,sirius,tpch,1,q14,1.0,44.4,46.2,0.04,0.11,17.5,OK
250,1800,sirius,tpch,1,q15,1.0,42.9,45.1,0.04,0.11,16.3,OK
250,1800,sirius,tpch,1,q16,2.0,41.8,45.0,0.08,0.23,50.5,OK
250,1800,sirius,tpch,1,q17,1.0,53.8,60.4,0.05,0.11,42.4,OK
250,1800,sirius,tpch,1,q18,4.0,76.2,83.2,0.30,0.44,50.3,OK
250,1800,sirius,tpch,1,q19,2.0,52.8,56.0,0.11,0.22,26.6,OK
250,1800,sirius,tpch,1,q20,3.0,42.2,44.2,0.13,-23.04,26.8,OK
250,1800,sirius,tpch,1,q21,4.0,53.6,62.4,0.21,0.44,37.5,OK
250,1800,sirius,tpch,1,q22,2.0,40.8,42.5,0.08,0.22,18.5,OK
250,1800,sirius,tpch,2,q01,1.0,89.0,111.1,0.09,0.11,57.4,OK
250,1800,sirius,tpch,2,q02,5.0,42.2,43.6,0.21,0.55,23.5,OK
250,1800,sirius,tpch,2,q03,2.0,57.8,62.4,0.12,0.22,39.0,OK
250,1800,sirius,tpch,2,q04,2.0,66.3,72.0,0.13,0.22,40.3,OK
250,1800,sirius,tpch,2,q05,2.0,52.6,58.8,0.11,0.22,26.5,OK
250,1800,sirius,tpch,2,q06,3.0,89.1,90.4,0.27,0.33,61.4,OK
250,1800,sirius,tpch,2,q07,4.0,51.7,55.7,0.21,0.44,27.3,OK
250,1800,sirius,tpch,2,q08,4.0,47.3,53.9,0.19,0.44,17.6,OK
250,1800,sirius,tpch,2,q09,3.0,63.7,71.6,0.19,0.33,37.0,OK
250,1800,sirius,tpch,2,q10,3.0,57.3,62.4,0.17,0.34,33.4,OK
250,1800,sirius,tpch,2,q11,1.0,42.8,44.1,0.04,0.11,16.3,OK
250,1800,sirius,tpch,2,q12,2.0,65.9,71.0,0.13,0.22,41.3,OK
250,1800,sirius,tpch,2,q13,9.0,39.0,47.4,0.35,0.98,5.8,OK
250,1800,sirius,tpch,2,q14,1.0,55.7,59.0,0.06,0.11,27.5,OK
250,1800,sirius,tpch,2,q15,2.0,52.9,55.7,0.11,0.22,25.4,OK
250,1800,sirius,tpch,2,q16,2.0,48.1,52.8,0.10,0.23,54.1,OK
250,1800,sirius,tpch,2,q17,1.0,61.8,71.7,0.06,0.11,44.1,OK
250,1800,sirius,tpch,2,q18,7.0,94.2,102.5,0.66,0.77,62.4,OK
250,1800,sirius,tpch,2,q19,2.0,64.6,70.0,0.13,0.22,35.4,OK
250,1800,sirius,tpch,2,q20,4.0,50.2,53.0,0.20,0.45,34.3,OK
250,1800,sirius,tpch,2,q21,5.0,66.4,75.3,0.33,0.56,49.4,OK
250,1800,sirius,tpch,2,q22,2.0,45.7,48.6,0.09,0.22,22.3,OK
250,2400,maximus,h2o,1gb,q1,1,145.4,146.5,0.1,0.1,95.4,OK
250,2400,maximus,h2o,1gb,q2,2,144.2,147.1,0.3,0.2,95.0,OK
250,2400,maximus,h2o,1gb,q3,3,150.1,151.7,0.5,0.3,96.6,OK
250,2400,maximus,h2o,1gb,q4,1,145.9,147.5,0.1,0.1,96.9,OK
250,2400,maximus,h2o,1gb,q5,2,151.5,153.7,0.3,0.2,97.3,OK
250,2400,maximus,h2o,1gb,q6,144,147.4,148.5,21.2,15.5,100.0,OK
250,2400,maximus,h2o,1gb,q7,2,161.2,164.0,0.3,0.2,95.0,OK
250,2400,maximus,h2o,1gb,q9,3,135.6,148.3,0.4,0.3,85.9,OK
250,2400,maximus,h2o,1gb,q10,6,153.5,155.7,0.9,0.7,96.0,OK
250,2400,maximus,h2o,2gb,q1,2,148.1,150.5,0.3,0.2,97.8,OK
250,2400,maximus,h2o,2gb,q2,4,148.1,149.4,0.6,0.4,97.8,OK
250,2400,maximus,h2o,2gb,q3,5,150.9,155.6,0.8,0.5,98.0,OK
250,2400,maximus,h2o,2gb,q4,3,139.5,149.7,0.4,0.3,93.3,OK
250,2400,maximus,h2o,2gb,q5,5,136.9,151.1,0.7,0.5,91.0,OK
250,2400,maximus,h2o,2gb,q6,296,146.9,153.2,43.5,31.9,98.4,OK
250,2400,maximus,h2o,2gb,q7,3,154.0,168.2,0.5,0.3,91.2,OK
250,2400,maximus,h2o,2gb,q9,6,138.3,152.5,0.8,0.7,86.2,OK
250,2400,maximus,h2o,2gb,q10,12,143.2,162.8,1.7,1.3,81.8,OK
250,2400,maximus,tpch,1,q1,4,150.5,154.1,0.6,0.4,92.7,OK
250,2400,maximus,tpch,1,q2,3,69.3,69.8,0.2,0.3,56.9,OK
250,2400,maximus,tpch,1,q3,2,126.3,127.7,0.3,0.2,91.3,OK
250,2400,maximus,tpch,1,q4,1,138.1,139.6,0.1,0.1,91.7,OK
250,2400,maximus,tpch,1,q5,2,133.5,135.3,0.3,0.2,87.7,OK
250,2400,maximus,tpch,1,q6,0,56.9,102.7,0.0,0.0,39.6,OK
250,2400,maximus,tpch,1,q7,2,121.8,122.8,0.2,0.2,81.9,OK
250,2400,maximus,tpch,1,q8,2,125.7,127.2,0.3,0.2,83.6,OK
250,2400,maximus,tpch,1,q9,4,135.1,137.2,0.5,0.4,90.1,OK
250,2400,maximus,tpch,1,q10,2,123.7,125.0,0.2,0.2,83.4,OK
250,2400,maximus,tpch,1,q11,2,121.1,122.0,0.2,0.2,71.4,OK
250,2400,maximus,tpch,1,q12,2,127.9,129.2,0.3,0.2,84.1,OK
250,2400,maximus,tpch,1,q13,16,170.2,171.8,2.7,1.7,96.0,OK
250,2400,maximus,tpch,1,q14,1,122.5,124.2,0.1,0.1,81.7,OK
250,2400,maximus,tpch,1,q15,1,121.9,126.6,0.1,0.1,78.9,OK
250,2400,maximus,tpch,1,q16,21,72.9,73.4,1.5,2.3,93.9,OK
250,2400,maximus,tpch,1,q17,3,112.1,113.5,0.3,0.3,76.1,OK
250,2400,maximus,tpch,1,q18,3,133.9,135.2,0.4,0.3,91.0,OK
250,2400,maximus,tpch,1,q19,19,159.1,160.7,3.0,2.0,91.6,OK
250,2400,maximus,tpch,1,q20,3,114.4,116.1,0.3,0.3,80.9,OK
250,2400,maximus,tpch,1,q21,63,153.6,159.5,9.7,6.8,96.5,OK
250,2400,maximus,tpch,1,q22,2,76.9,78.0,0.2,0.2,46.8,OK
250,2400,maximus,tpch,2,q1,8,151.4,154.1,1.2,0.9,95.9,OK
250,2400,maximus,tpch,2,q2,3,75.4,84.7,0.2,0.3,60.2,OK
250,2400,maximus,tpch,2,q3,4,133.7,135.4,0.5,0.4,95.0,OK
250,2400,maximus,tpch,2,q4,2,142.8,144.8,0.3,0.2,95.6,OK
250,2400,maximus,tpch,2,q5,4,144.2,145.6,0.6,-28.9,93.2,OK
250,2400,maximus,tpch,2,q6,1,146.0,147.5,0.1,0.1,95.4,OK
250,2400,maximus,tpch,2,q7,3,133.9,135.6,0.4,0.3,89.5,OK
250,2400,maximus,tpch,2,q8,3,137.4,139.2,0.4,0.3,90.9,OK
250,2400,maximus,tpch,2,q9,7,146.0,147.9,1.0,0.8,94.8,OK
250,2400,maximus,tpch,2,q10,3,135.1,136.3,0.4,0.3,90.6,OK
250,2400,maximus,tpch,2,q11,4,145.0,146.4,0.6,0.4,81.6,OK
250,2400,maximus,tpch,2,q12,3,138.5,139.7,0.4,0.3,91.2,OK
250,2400,maximus,tpch,2,q13,30,177.8,179.4,5.3,3.2,98.0,OK
250,2400,maximus,tpch,2,q14,2,134.0,135.6,0.3,0.2,90.0,OK
250,2400,maximus,tpch,2,q15,2,131.4,137.6,0.3,0.2,85.8,OK
250,2400,maximus,tpch,2,q16,24,90.9,92.6,2.2,2.6,94.7,OK
250,2400,maximus,tpch,2,q17,4,120.8,128.8,0.5,0.4,79.1,OK
250,2400,maximus,tpch,2,q18,6,138.7,140.8,0.8,0.6,95.0,OK
250,2400,maximus,tpch,2,q19,36,145.7,169.3,5.2,3.9,81.4,OK
250,2400,maximus,tpch,2,q20,5,121.4,129.6,0.6,0.5,81.5,OK
250,2400,maximus,tpch,2,q21,126,162.3,164.5,20.4,13.8,98.0,OK
250,2400,maximus,tpch,2,q22,2,92.3,93.7,0.2,0.2,57.2,OK
250,2400,sirius,h2o,1gb,q1,2.0,43.5,49.3,0.09,0.22,4.6,OK
250,2400,sirius,h2o,1gb,q10,7.0,49.6,74.0,0.35,0.77,7.3,OK
250,2400,sirius,h2o,1gb,q2,3.0,44.1,65.1,0.13,0.33,1.1,OK
250,2400,sirius,h2o,1gb,q3,4.0,45.5,57.6,0.18,0.43,4.7,OK
250,2400,sirius,h2o,1gb,q4,2.0,44.2,51.0,0.09,0.22,5.8,OK
250,2400,sirius,h2o,1gb,q5,4.0,45.7,57.0,0.18,0.44,10.1,OK
250,2400,sirius,h2o,1gb,q6,5.0,46.2,58.5,0.23,0.55,3.2,OK
250,2400,sirius,h2o,1gb,q7,3.0,45.7,55.8,0.14,0.32,2.3,OK
250,2400,sirius,h2o,1gb,q8,8.0,46.7,63.6,0.37,0.88,9.4,OK
250,2400,sirius,h2o,1gb,q9,11.0,51.2,78.3,0.56,1.19,12.0,OK
250,2400,sirius,h2o,2gb,q1,4.0,46.6,57.8,0.19,0.44,8.4,OK
250,2400,sirius,h2o,2gb,q10,13.0,58.0,108.6,0.75,1.45,14.8,OK
250,2400,sirius,h2o,2gb,q2,5.0,47.8,65.3,0.24,0.55,4.1,OK
250,2400,sirius,h2o,2gb,q3,8.0,51.3,74.2,0.41,0.88,2.7,OK
250,2400,sirius,h2o,2gb,q4,4.0,47.1,59.5,0.19,0.43,9.2,OK
250,2400,sirius,h2o,2gb,q5,7.0,50.2,72.2,0.35,0.77,9.3,OK
250,2400,sirius,h2o,2gb,q6,8.0,50.5,74.8,0.40,0.91,6.5,OK
250,2400,sirius,h2o,2gb,q7,5.0,49.4,68.9,0.25,0.54,3.9,OK
250,2400,sirius,h2o,2gb,q8,12.0,52.6,81.5,0.63,1.30,12.4,OK
250,2400,sirius,h2o,2gb,q9,20.0,59.4,112.0,1.19,2.22,14.9,OK
250,2400,sirius,tpch,1,q01,1.0,95.3,111.3,0.10,0.11,46.7,OK
250,2400,sirius,tpch,1,q02,5.0,47.6,48.7,0.24,0.55,14.1,OK
250,2400,sirius,tpch,1,q03,2.0,59.2,63.2,0.12,0.23,29.0,OK
250,2400,sirius,tpch,1,q04,1.0,66.0,70.1,0.07,0.11,28.5,OK
250,2400,sirius,tpch,1,q05,2.0,56.4,61.5,0.11,0.22,16.4,OK
250,2400,sirius,tpch,1,q06,1.0,83.4,85.0,0.08,0.11,39.6,OK
250,2400,sirius,tpch,1,q07,3.0,54.7,57.7,0.16,0.33,18.0,OK
250,2400,sirius,tpch,1,q08,3.0,54.1,58.6,0.16,0.33,14.7,OK
250,2400,sirius,tpch,1,q09,3.0,67.6,74.3,0.20,0.34,25.7,OK
250,2400,sirius,tpch,1,q10,2.0,58.1,63.4,0.12,0.22,20.7,OK
250,2400,sirius,tpch,1,q11,1.0,49.4,50.2,0.05,0.11,9.8,OK
250,2400,sirius,tpch,1,q12,2.0,64.0,67.2,0.13,0.22,24.2,OK
250,2400,sirius,tpch,1,q13,5.0,46.6,51.8,0.23,0.55,5.6,OK
250,2400,sirius,tpch,1,q14,1.0,54.3,57.0,0.05,0.11,13.5,OK
250,2400,sirius,tpch,1,q15,1.0,54.1,55.9,0.05,0.11,13.3,OK
250,2400,sirius,tpch,1,q16,2.0,54.3,57.7,0.11,0.23,51.6,OK
250,2400,sirius,tpch,1,q17,1.0,73.0,82.0,0.07,0.11,38.2,OK
250,2400,sirius,tpch,1,q18,4.0,101.3,103.1,0.41,0.44,52.5,OK
250,2400,sirius,tpch,1,q19,2.0,64.9,68.7,0.13,0.22,22.1,OK
250,2400,sirius,tpch,1,q20,3.0,53.8,55.8,0.16,0.33,24.5,OK
250,2400,sirius,tpch,1,q21,3.0,71.5,78.9,0.21,0.34,37.4,OK
250,2400,sirius,tpch,1,q22,2.0,52.5,54.9,0.10,0.22,14.4,OK
250,2400,sirius,tpch,2,q01,1.0,109.7,138.7,0.11,0.11,57.1,OK
250,2400,sirius,tpch,2,q02,5.0,54.6,56.1,0.27,0.55,18.2,OK
250,2400,sirius,tpch,2,q03,2.0,74.1,80.4,0.15,0.22,35.9,OK
250,2400,sirius,tpch,2,q04,2.0,83.8,91.5,0.17,0.22,36.9,OK
250,2400,sirius,tpch,2,q05,2.0,68.2,75.3,0.14,0.22,23.7,OK
250,2400,sirius,tpch,2,q06,2.0,112.1,116.1,0.22,0.22,59.5,OK
250,2400,sirius,tpch,2,q07,4.0,67.1,72.5,0.27,0.45,24.5,OK
250,2400,sirius,tpch,2,q08,4.0,63.1,73.2,0.25,0.45,17.3,OK
250,2400,sirius,tpch,2,q09,3.0,83.2,93.3,0.25,-29.26,35.1,OK
250,2400,sirius,tpch,2,q10,3.0,71.2,78.2,0.21,0.34,31.9,OK
250,2400,sirius,tpch,2,q11,1.0,52.7,54.4,0.05,0.11,13.3,OK
250,2400,sirius,tpch,2,q12,2.0,79.1,85.3,0.16,0.23,36.5,OK
250,2400,sirius,tpch,2,q13,7.0,45.8,56.0,0.32,0.76,5.5,OK
250,2400,sirius,tpch,2,q14,1.0,68.7,70.1,0.07,0.11,28.2,OK
250,2400,sirius,tpch,2,q15,2.0,65.3,66.4,0.13,0.23,24.5,OK
250,2400,sirius,tpch,2,q16,2.0,58.2,66.3,0.12,0.23,51.4,OK
250,2400,sirius,tpch,2,q17,1.0,79.5,90.7,0.08,0.11,41.2,OK
250,2400,sirius,tpch,2,q18,7.0,108.8,119.5,0.76,0.77,61.8,OK
250,2400,sirius,tpch,2,q19,2.0,75.9,82.0,0.15,0.23,33.5,OK
250,2400,sirius,tpch,2,q20,3.0,59.6,63.1,0.18,0.34,27.5,OK
